"At","Sentimen","Review","Bintang"
"2019-04-26 14:57:36","0","setiap mau beli sesuatu pasti tiba2 keluar sendiri, kenapa ya ? sebel bgt","3"
"2019-04-26 13:43:36","-1","aplikasi nya sering force close","1"
"2019-04-26 12:44:05","-1","lemott ya tuhannn, mau beli lewat app ini suka keluar2, tolong diperbaiki","1"
"2019-04-26 11:54:01","-1","aplikasinya slalu force close tiap mau add to cart. tolong perbaiki","1"
"2019-04-26 11:41:07","-1","dari semangat belanja sampe akhirnya males dan kesel. buang2 waktu cuma buat buka aplikasi abis itu ketutup lagi buka lagi ketutup lagi","1"
"2019-04-26 11:18:33","-1","Sering keluar sendiri ketika akan chekout produk. Harus ulang berkali2 jadi males mau beli lewat app nya. Hmm","2"
"2019-04-26 10:53:02","-1","tiap masuk, applikasi slalu terhenti dan keluar. tolong dong diperbaiki.","1"
"2019-04-26 10:39:28","-1","masih banyak bug, aplikasi sering force close, user experience masih kurang baik","2"
"2019-04-26 10:28:11","-1","Sudah instal tapi susah sekali mau buka produk, muter2 terus ujung-ujungnya keluar bug (batal atau laporkan). Di klik salah satunya langsung keluar aplikasi. Padahal saya mau belanja karena tertarik akan voucher SOCOAPP50. Mau liat review pemakai produk juga ga bisa nih.","2"
"2019-04-26 09:56:10","0","kenapaa yaaa app nya suka berhenti sendiri jd kembali ke menu awal, app nya lemot dan berat bangettt jd sulit. mohon perbaikannya segera.","3"
"2019-04-26 09:38:52","-1","slalu keluar aplikasinya pas mau masukin barang ke keranjang aplikasinya msh payang mending beli di web. percuma klo ada promo tp aplikasinya gabisa digunain sama sekali","1"
"2019-04-26 09:19:28","-1","Lemot banget padahal pake wifi. Mau review mau order mau masukin keranjang eror. Aduh jadi emosi. Mending pake browser aja kayak dulu daripada app tapi kayak gini. Maaf kalo menyinggung.","1"
"2019-04-26 09:08:17","-1","aplikasinya bikin kesel lagi klik barang tiba2 kluar lagi ke menu lagi kemenu lagi, kl abis yg lainnya ad tulisan outof stock tp ini ad barang di liat aja gk bisa, gk bisa dimasukan kekeranjang huffft terpaksa dh download ak hapus aja","2"
"2019-04-26 08:44:58","-1","Crash terus","2"
"2019-04-26 08:04:11","1","masih agak lemot sih terus beberapa fitur seperti review produk belum bisa digunakan. nanti kalau sudah perfect aku saya tambahin jadi lima. overall good, so many discount and the products 100% original","4"
"2019-04-26 07:58:20","0","applikasi terus berhenti, tiap buka applikasi pasti keluar sendiri nggak nyaman mau cari cari barang","3"
"2019-04-26 07:43:05","0","app nya terhenti terus, baru buka sebentar udah langsung keluar otomatis lagi. Tolong diperbaiki lagi","3"
"2019-04-26 07:22:46","-1","NGEBUG PARAH!!! Tiap klik barang br muncul tampilannya sbtr lgsg 'berhenti' ckckckckckckck sy biasanya sabar tp kali ini sampai udh muak liatnya.","2"
"2019-04-26 06:34:43","0","aplikasinya bagus cumn knp pas saya ingin tap produk malah gabisa,tolong penjelasannya.","3"
"2019-04-26 01:22:37","-1","sangat menyayangkan aplikasinya suka keluar sendiri. sampai kira cuman saya mengalami seperti ini, ternyata banyak sekali. dan belum ada perbaikan. terima kasih","1"
"2019-04-26 00:57:33","-1","aplikasi lemot parah, suka keluar sendiri lagi tingkatkan lagi kualitasnya","1"
"2019-04-26 00:30:09","0","ko susah banget login nya ya eror teruss","3"
"2019-04-25 23:08:09","-1","sering nutup sendiri kali buat belanja. payaah","1"
"2019-04-25 23:05:36","-1","tolong diperbaiki kemarin"" ga ada masalah ko sekarang tiap mw masukin keranjang tidak menanggapi terus, padahal mau belanja banyakk loo inii.. mohon diperbaiki yaa tolong dong 😭😭😭😭😭","2"
"2019-04-25 22:21:58","0","setiap saya mau check out barang selalu saja aplikasi terhenti sendiri,tolong segera diperbaiki","3"
"2019-04-25 21:07:48","0","saya download apl ini udah bbrp hari. pas kemaren ada pemberitahuan buat di perbaharuin, tapi ditolak dl. pas di tap ke keranjang malah eror. Nah saya perbaharuin, tapi pas buka apl nya lg malah eror mulu. Gimana ini? apa sarannya?","3"
"2019-04-25 20:20:17","-1","aplikasinya engga bagus😥tiap mau view close sendiri. tolong utk diperbaiki lagi","1"
"2019-04-25 19:58:11","0","Mau order susah bngtt eror terus udh seharian sprti itu gmna saya mau beli","3"
"2019-04-25 19:41:42","-1","kenapa ya aplikasinya suka keluar sendiri padahal baru dibuka sebentar tolong ditingkatkan lagi ya kualitasnya","1"
"2019-04-25 19:05:43","-1","abis update malah jd ngaco, aplikasi berhenti mendadak dangdut, tiap x klik buy now, selalu keluar aplikasi...malesin.","1"
"2019-04-25 17:50:34","-1","aplikasi sering error sering ngeluarin sendiri,,bikin sebel, bikin bete, pas klik product langsung keluar terus, mau check out juga langsung keluar terus","1"
"2019-04-25 17:34:44","-1","udah dua kali update, kirain udah gak eror, ternyata masih :( gimana mau belanja, baru buka produk aja eh tekeluar lagi ke menu brand nya :(","2"
"2019-04-25 17:29:28","-1","Aplikasinya sering banget ngelag dan error. Padahal udah mau lihat keranjang untuk checkout, tapi error mulu. Kalau gini, gimana mau belanja. :(( Ini aplikasi memang untuk belanja gak sih...Tolong dong diperbaikin.","1"
"2019-04-25 17:26:45","-1","kurang bagus..loadingnya kebangetan..perbaiki sistem biar gak kalah sama aplikasi2 belanja lainnya","1"
"2019-04-25 12:58:16","1","ini kenapa aplikasinya ketutup terus tiap mau lihat produkk 😭","4"
"2019-04-25 09:23:34","-1","setiap mau order barang aplikasi selalu keluar sendiri terus :'","2"
"2019-04-25 08:56:57","-1","gak bisa beli produk, jangan kan beli, tiap mau buka produk aja ke close terus. cape juga kali kayak gitu, tolong di perbaiki lah","1"
"2019-04-25 08:19:04","-1","setiap saya mau ngeview product pasti ke close kenapa ya?","2"
"2019-04-25 08:10:36","1","kenapa setiap mau view barang selalu keluar sendiri, kirain hpnya yang rusak ternyata emang aplikasinya 🤦","4"
"2019-04-25 07:13:27","-1","gimana mau belanja,setiap buka produk aja udah forced closed.boro2 mau checkout 😅.tolong secepatnya di perbaiki","1"
"2019-04-25 06:35:47","-1","baru ngeklik sekali sudah error pdhl aplikasi baru di update. akhirnya pesen lewat website juga.","1"
"2019-04-24 23:23:27","-1","setiap mau pilih order item, app lgsg force keluar gitu siihh😢","2"
"2019-04-24 23:22:31","-1","setiap mau masukkan keranjang selalu gabisa dan balik lagi ke halaman sebelumnya","1"
"2019-04-24 23:02:41","-1","aplikasi selalu tertutup ketika ingin membuka produk","2"
"2019-04-24 22:54:27","-1","kenapa sih saat saya mau belanja tbtb keluar sendiri...","2"
"2019-04-24 22:28:50","-1","sumpah jelek bgt app nya. tiap mau order lgsg keluar sendiri . jadi nya ordernya via web. buka app nya buat checkout lgsg. mesti gitu dlu biar bs dpt disc nya krn order via app. mayan disc 100k","1"
"2019-04-24 20:44:18","-1","pas awal baik"" aja, eh hari ini di update malah error bug terus. Gimana mau belanja di appnya ini? fix it please","2"
"2019-04-24 20:43:22","-1","Setelah aku perbarui kok malah makin jelek ya. Setiap mau view pasti gabisa, langsung keluar. Sebelumnya juga suka tiba tiba ke log out sendiri, dan pas login gabisa, langsung keluar juga. Terus loadingnya tuh juga lama banget. Mohon diperbaiki lagi ya","1"
"2019-04-24 19:26:06","-1","kenapa aplikasinya sering keluar sendiri sih...jadi nggak bisa belanja pakai aplikasi...tolong ditingkatkan lagi","2"
"2019-04-24 18:03:18","-1","sumpah cari produk susah banget sebel aku","1"
"2019-04-24 17:57:43","1","akhirnya appnya bisa ke pake, sukses terus soco. please updatetan appnya diperbaiki lagi, soalnya semenjak aku update, saat mau masukin di keranjang, ga bisa","5"
"2019-04-24 17:56:15","-1","Selalu force close kalau lagi buka apps nya. Hadehhhh","2"
"2019-04-24 17:41:42","0","setiap lihat produk sering reload terus keluar sendiri. jadi ga bisa beli deh. :(","3"
"2019-04-24 17:06:07","1","masih sering keluar sendiri waktu lihat detail produk. tolong segera perbaiki lagi","4"
"2019-04-24 16:14:37","0","Aduh abis di perbarui kok makin ngelag ya? Suka keluar sendiri aplikasinya huh","3"
"2019-04-24 15:49:21","-1","parah sih abis di update bukannya membaik malah makin parah. gabisa digunain tutup paksa muluuu","1"
"2019-04-24 14:33:27","-1","kenapa ya kalo mau liat2 produknya tiba2 keluar terus, tolong diperbaiki ka","2"
"2019-04-24 13:42:36","1","mohon bantuannya utk mendaftar karna drtd bbrpa kli mndaftar ketika login. gak bisa terus","4"
"2019-04-24 13:12:12","1","setiap mau masukin ke keranjang atau lihat produk malah kembali ke halaman utama .tlg diperbaiki","4"
"2019-04-24 12:54:48","-1","app.nya close sendiri terus","1"
"2019-04-24 12:48:39","0","kenapa ya tiap buka produk, langsung balik ke menu? jadi nggak bisa klik buy","3"
"2019-04-24 11:12:04","-1","mau checkout gabisa bisa malah balik ke page awal lagi","1"
"2019-04-24 10:28:01","-1","habis update malah force closed terus😌😌","1"
"2019-04-24 08:51:32","-1","eksekusi nya masih kurang mulus,jadi loading nya lama banget dan suka ke logout dengan sendirinya","2"
"2019-04-24 06:21:41","0","applikasinya terlalu lemot, setiap mau view produk pasti keluar sendiri. kode voucher juga gak bisa dipake, sia2 dong install aplikasinya. mending belanja di web","3"
"2019-04-24 04:01:45","0","Aplikasi masih lemot, sulit sekali untuk mencari produk dengan cepat, kadang produknya sudah ketemu, begitu dibuka, eehh...malah kembali lagi ke menu awal. Diulangi berkali-kali masih begitu terus. Akhirnya tidak jadi belanja.","3"
"2019-04-24 00:17:55","-1","sayangnya aplikasi ini sering terhenti dgn sendirinya. jadi sangat mengganggu.","1"
"2019-04-23 23:56:47","0","kalo udh ga ngelog out sendiri gw tambahin bintang","3"
"2019-04-23 19:29:02","-1","Tidak bisa sign up","1"
"2019-04-23 11:06:21","-1","mau login keluar terus... gmn ini???","1"
"2019-04-23 11:05:33","-1","ko ga bisa bisa login yaa","1"
"2019-04-23 11:03:51","-1","kok aplikasi terhenti? saat sign in. kesel","1"
"2019-04-23 09:56:43","-1","apaan, di buat login aja ngga bisa","2"
"2019-04-23 09:46:39","-1","2-3 hari lalu awal install lemot bgt, untung udah sempat order dan tinggal nunggu barangnya. Ini mau order lagi malah appnya tiba"" close mulu, ke-logout. Mohon solusinya. Terima kasih.","2"
"2019-04-23 09:21:01","-1","gak bisa log in","2"
"2019-04-22 20:15:39","-1","mau checkout tp loading ga kelar2, katanya ada vocer klo pke soco app belinya, tp in gabisa checkout","2"
"2019-04-22 19:37:14","0","kurang efektif,tapi lmyan bagus!! klo bisa adain cod atau pembyaran via alfamart/indomaret","3"
"2019-04-22 17:57:26","-1","cara login nya susah bnget gmna padahal email sama paswort udh bener","2"
"2019-04-20 17:39:50","-1","suka minta apdet. kalo dipake buka produk kadang keluar sendiri.","2"
"2019-04-20 11:53:33","-1","tidak bisa login, ket: username/e-mail/password salaah teruuusss, sudah sampe 10 e-mail di masukan gak bisa juga🌛☄😩😴","1"
"2019-04-20 09:25:59","-1","susah mencari produk yang saya inginkan","2"
"2019-04-20 07:08:56","-1","tampilannya udh bagus, tp urusan lemot, eror, dan gangguan2 lainnya masi perlu d perbaiki. masi lebih mudah belanja d web dari pada di app, pdhl bnyk discount2 tambahan kalo lewat app, tp kalo kaya gini appnya sama aja boong 😁.","1"
"2019-04-19 21:57:49","0","GIMANA MAU MERUBAH METODE PEMBAYARAN? saya salah tekan, kirain kartu debit itu atm, gimana ubahnya","3"
"2019-04-19 21:55:44","1","sering log out sendiri...","4"
"2019-04-19 21:14:01","-1","sampe saat ini masih lemot lg coba d update","1"
"2019-04-19 20:02:38","-1","ko ga bisa sih buat search product nya, tolong dibenerinn mau jg kebagian promo:(","2"
"2019-04-19 16:25:04","0","Suka error kalo nge view barang,padahal mau pesen. Jadi ga jadi beli.","3"
"2019-04-19 16:04:51","-1","hendak masukkan produk ke keranjang tidak bisa, proses loading laamaa sekali. lebih mudah akses via website drpd aplikasi.","1"
"2019-04-19 16:00:54","-1","lemot banget kenapasih apa apa load apa apa load :(","2"
"2019-04-19 13:43:54","-1","Tidak bisa membuka produk. Selalu terhenti","2"
"2019-04-19 12:21:34","-1","bug aplikasi udah diupdate pas dibuka malah minta updtae terozzzz","1"
"2019-04-19 06:35:51","-1","Tiap mau view produk langsung keluar sendiri dari aplikasinya. Pas checkout, free shipping tapi totalan nambah + ongkir 😅","2"
"2019-04-19 06:07:05","-1","susah check out pas masukin kode","1"
"2019-04-18 23:33:35","1","Aplikasinya lemot pada saat melihat produk dan terkadang tiba tiba suka keluar sendiri gitu. Tolong di perbaiki lagi","4"
"2019-04-18 22:44:21","-1","Baru download udah update aja si","1"
"2019-04-18 19:15:22","-1","Diminta update aplikasi, tapi gak bisa nosa jadi kayak gak bisa di buka gitu;(","1"
"2019-04-18 19:12:36","-1","saya mau masuk kenapa ga bisa-bisa ya disuruh update tapi pas ke sini ga ada tulisan update nya hmmm","2"
"2019-04-18 18:51:40","-1","baru sign ini disuruh update, setelah di update kok displaynya masih disuruh update lgi? saya bingung harus ngapain. apakh ada yg punya saran ini app nya knp? berharap liat diskonan yg ada kekecawaan :(","1"
"2019-04-18 18:44:43","-1","gimana si pas log-in disuruh update terus gabisa ditutup tapi di cek di play store engga ada perintah update😌","1"
"2019-04-18 17:29:56","-1","kenapa ya kok disuruh update lagi padahal baru diinstal aplikasinya? udah diuninstal berkali2 tetep gak bisa masuk?","1"
"2019-04-18 16:10:48","-1","ko setiap mau order keluar aplikasi mulu knpa yaah tolong bantu mau banget belanja produk maybeline 😔","1"
"2019-04-17 14:46:24","-1","pas mau order keluar dari aplikasi terus terusan.","1"
"2019-04-17 10:46:15","-1","setiap kali mau bukak product selalu keluar ke home, gabisa2 ngebeli product kan!","2"
"2019-04-17 10:17:58","-1","lemot banget... tiba2 balik ke home sndiri..","2"
"2019-04-16 18:52:10","-1","Aplikasi gak bs operasi dengan baik, setiap kali mau view produk aplikasi selalu terhenti","1"
"2019-04-16 17:14:55","-1","bug terus... tiap buka produk untuk liat detainya eh aplikasi langsung berhenti... apaan tuh... produk juga gak selengkap d webnya...","1"
"2019-04-16 15:46:08","-1","aku mau daftar account kok gagal terus ya?","1"
"2019-04-16 01:48:16","-1","lemot gbs checkout promo","1"
"2019-04-15 07:31:47","0","masih banyak bug kayanya, sering nge lag dan tiba tiba kembali ke home atau tiba tiba memasukan baranga ke wishlist. tp sy suka untuk tampilan nya, hanya perlu diperbaiki saja. semoga bisa jd lebih baik ya","3"
"2019-04-14 22:44:13","0","ada beberapa fitur yang bekerja kurang baik. contohnya untuk favorite pada sebuah produk, dan tidak ada tempat menampung barang favorit (mungkin belum saya jelajahi) kemudian, akan me-refresh ketika membuka suatu produk. semoga kedepannya menjadi lebih baik, karena saya tahu susahnya membuat aplikasi. :')","3"
"2019-04-14 02:12:32","-1","setiap buka produk tiba2 berhenti, dan langsung keluar, mohon segera diperbaiki. Terima kasih.","1"
"2019-04-13 18:10:54","0","tolong di sempurnakan aplikasi nya, sulit buat order nya dan liat produk","3"
"2019-04-13 14:19:13","0","tiba tiba aplikasinya terhenti. udah di close trus dibuka lagi juga ttp sama","3"
"2019-04-13 11:30:57","-1","mohon diperbaiki aplikasinya. ketika buka laman rincian produk tiba tiba kembali ke halaman sebelumnya. ketika coba di klik lagi, malah aplikasi tidak merespon, dan harus di close.","1"
"2019-04-13 10:40:22","-1","ga bisa buka produk langsung keluar, loading nya juga lama","1"
"2019-04-13 09:26:45","-1","Tiap mau check out muncul bug, terus close sendiri. jd ya gak bisa beli apa² 😒","2"
"2019-04-13 08:12:23","0","app nya eror trs ngga bisa liat detail produk","3"
"2019-04-13 07:12:37","-1","aplikasi nya sering nutup sendiri","1"
"2019-04-13 06:34:04","0","Knp lemot bgt ya pdhl mau beli pake voucher yg 50 % . pas cekout muter2 trus seharian 😭","3"
"2019-04-13 06:02:24","-1","aplikasinya tampilannya sudah bagus, tapi sistemnnya sangat mengecewakan.. terlebih jika menggunakan wifi malah lemot. dan klo pakai kuota malah cepet, tolong di tingkatkan lagi masalah sistemnya. agar dapat membantu user dengan baik dan optimal","2"
"2019-04-13 05:53:28","-1","aplikasi lemot bgt trus kalo lagi liat produk tiba2 aplikasi berhenti","1"
"2019-04-13 03:41:02","-1","aplikasi nya loading lama banget,suka keluar sendiri juga dari app nya","2"
"2019-04-13 00:02:13","-1","tolong benerin bugnya plis, gabisa add to cart, mana lemot banget appnya. ganti bintang kalau sudah lancar appnya","1"
"2019-04-12 23:23:49","-1","saya tidak bisa memasukkan produk ke keranjang dan aplikasi reload terus","2"
"2019-04-12 23:23:04","-1","aplikasi nya kenapa ke back awal terus yaa .. mau proses checkout kenapa gak bisa","1"
"2019-04-12 23:10:19","-1","app nya lemot banget .. mau beli tapi gak bisa checkout","1"
"2019-04-12 20:40:40","-1","kenapa aplikasi beauty itu berat beraaat. ini baru mau login udah out sendiri","1"
"2019-04-12 20:38:03","-1","ga suport aaah. keluar sendiri mulu","2"
"2019-04-12 17:27:43","-1","Seharusnya diperbaiki terlebih dahulu :( susah banget untuk milih produk loading mulu dari tadi. Gak ngerti lagi...","1"
"2019-04-11 06:28:15","-1","Ketika klik produk auto kembali ke halaman sebelumnya dan ada beberapa item yg nggak aku bintangin tapi nongol di saved product...","2"
"2019-04-08 07:30:31","-1","cacattt tiap buka produk keluar sendiri","1"
"2019-04-06 20:26:18","-1","aneh, saya ga bisa masukkan produknya ke dalam keranjang. Bahkan untuk membuka produk di app nya aja, gagal terus","2"
